5.0067901611328125e-06 00 0
0.016754150390625 0 0 0
0.016785144805908203 0 0 0
0.016816377639770508 0 0 0
0.01684737205505371 0 0 0
0.016878604888916016 0 0 0
0.01690983772277832 0 0 0
0.016940593719482422 0 0 0
0.016971588134765625 0 0 0
0.01700282096862793 0 0 0
0.01704692840576172 0 0 0
0.017093181610107422 0 0 0
0.01714301109313965 0 0 0
0.017194032669067383 0 0 0
0.017250537872314453 0 0 0
0.017302274703979492 0 0 0
0.017352581024169922 0 0 0
0.01740241050720215 0 0 0
0.01745319366455078 0 0 0
0.01750349998474121 0 0 0
0.017552852630615234 0 0 0
0.01760244369506836 0 0 0
0.01765727996826172 0 0 0
0.017713069915771484 0 0 0
0.017765283584594727 0 0 0
0.017812728881835938 0 0 0
0.017863035202026367 0 0 0
0.017915010452270508 0 0 0
0.017970561981201172 0 0 0
0.018026351928710938 0 0 0
0.0180819034576416 0 0 0
0.018136978149414062 0 0 0
0.018189430236816406 0 0 0
0.018239498138427734 0 0 0
0.018288612365722656 0 0 0
0.018341064453125 0 0 0
0.018393278121948242 0 0 0
0.018444538116455078 0 0 0
0.018498659133911133 0 0 0
0.01854848861694336 0 0 0
0.01859879493713379 0 0 0
0.018651485443115234 0 0 0
0.018706798553466797 0 0 0
0.01876211166381836 0 0 0
0.01881694793701172 0 0 0
0.01887226104736328 0 0 0
0.018925905227661133 0 0 0
0.019002199172973633 0 0 0
0.019048690795898438 0 0 0
0.019095897674560547 0 0 0
0.019145965576171875 0 0 0
0.019194841384887695 0 0 0
0.01924419403076172 0 0 0
0.019293785095214844 0 0 0
0.019346952438354492 0 0 0
0.019400596618652344 0 0 0
0.019449472427368164 0 0 0
0.019492387771606445 0 0 0
0.019553184509277344 0 0 0
0.019608497619628906 0 0 0
0.019660234451293945 0 0 0
0.019711017608642578 0 0 0
0.01976180076599121 0 0 0
0.019817590713500977 0 0 0
0.019875288009643555 0 0 0
0.019936323165893555 0 0 0
0.019987821578979492 0 0 0
0.02002859115600586 0 0 0
0.02007007598876953 0 0 0
0.020170211791992188 0 0 0
0.02021312713623047 0 0 0
0.02024531364440918 0 0 0
0.020280122756958008 0 0 0
0.020322561264038086 0 0 0
0.020375967025756836 0 0 0
0.020441770553588867 0 0 0
0.02051258087158203 0 0 0
0.02057337760925293 0 0 0
0.020626306533813477 0 0 0
0.02068018913269043 0 0 0
0.02072906494140625 0 0 0
0.020799875259399414 0 0 0
0.020874738693237305 0 0 0
0.020946025848388672 0 0 0
0.020996809005737305 0 0 0
0.021032333374023438 0 0 0
0.021066904067993164 0 0 0
0.02110457420349121 0 0 0
0.021141767501831055 0 0 0
0.02120232582092285 0 0 0
0.02126622200012207 0 0 0
0.021319866180419922 0 0 0
0.021372556686401367 0 0 0
0.02142047882080078 0 0 0
0.02145242691040039 0 0 0
0.0214846134185791 0 0 0
0.021518230438232422 0 0 0
0.021550655364990234 0 0 0
0.021583080291748047 0 0 0
0.02162456512451172 0 0 0
0.021668434143066406 0 0 0
0.02171945571899414 0 0 0
0.021753787994384766 0 0 0
0.021785497665405273 0 0 0
0.02181696891784668 0 0 0
0.021847963333129883 0 0 0
0.021879196166992188 0 0 0
0.021910429000854492 0 0 0
0.021941661834716797 0 0 0
0.0219728946685791 0 0 0
0.022003889083862305 0 0 0
0.022035598754882812 0 0 0
0.02207660675048828 0 0 0
0.02210855484008789 0 0 0
0.022140979766845703 0 0 0
0.02217578887939453 0 0 0
0.02220773696899414 0 0 0
0.022238969802856445 0 0 0
0.02226996421813965 0 0 0
0.02230072021484375 0 0 0
0.022331714630126953 0 0 0
0.022362709045410156 0 0 0
0.02239537239074707 0 0 0
0.022427082061767578 0 0 0
0.02245807647705078 0 0 0
0.022489547729492188 0 0 0
0.02252054214477539 0 0 0
0.022551536560058594 0 0 0
0.0225827693939209 0 0 0
0.0226137638092041 0 0 0
0.022644519805908203 0 0 0
0.022675752639770508 0 0 0
0.02270650863647461 0 0 0
0.022737741470336914 0 0 0
0.02276897430419922 0 0 0
0.022799968719482422 0 0 0
0.022830724716186523 0 0 0
0.022861719131469727 0 0 0
0.022892475128173828 0 0 0
0.022923707962036133 0 0 0
0.022954702377319336 0 0 0
0.02298593521118164 0 0 0
0.023017168045043945 0 0 0
0.02304863929748535 0 0 0
0.023079395294189453 0 0 0
0.023111343383789062 0 0 0
0.023145675659179688 0 0 0
0.02317667007446289 0 0 0
0.023207664489746094 0 0 0
0.023238182067871094 0 0 0
0.023268938064575195 0 0 0
0.023299694061279297 0 0 0
0.0233304500579834 0 0 0
0.0233614444732666 0 0 0
0.023392438888549805 0 0 0
0.023423433303833008 0 0 0
0.023453950881958008 0 0 0
0.02348470687866211 0 0 0
0.02351546287536621 0 0 0
0.023546457290649414 0 0 0
0.023577213287353516 0 0 0
0.02360820770263672 0 0 0
0.02363896369934082 0 0 0
0.023669719696044922 0 0 0
0.023700714111328125 0 0 0
0.023731470108032227 0 0 0
0.023762226104736328 0 0 0
0.02379322052001953 0 0 0
0.023824214935302734 0 0 0
0.023854970932006836 0 0 0
0.023885726928710938 0 0 0
0.02391672134399414 0 0 0
0.023947715759277344 0 0 0
0.023978471755981445 0 0 0
0.024009227752685547 0 0 0
0.024039745330810547 0 0 0
0.02407073974609375 0 0 0
0.02410149574279785 0 0 0
0.024141311645507812 0 0 0
0.024172544479370117 0 0 0
0.024203062057495117 0 0 0
0.02423405647277832 0 0 0
0.024265050888061523 0 0 0
0.024296283721923828 0 0 0
0.02432703971862793 0 0 0
0.02435779571533203 0 0 0
0.024389028549194336 0 0 0
0.02442002296447754 0 0 0
0.024451255798339844 0 0 0
0.024482011795043945 0 0 0
0.024512767791748047 0 0 0
0.02454352378845215 0 0 0
0.02457427978515625 0 0 0
0.02460503578186035 0 0 0
0.024636030197143555 0 0 0
0.024667024612426758 0 0 0
0.02469801902770996 0 0 0
0.024729013442993164 0 0 0
0.024759769439697266 0 0 0
0.024790525436401367 0 0 0
0.024821043014526367 0 0 0
0.02485203742980957 0 0 0
0.024883031845092773 0 0 0
0.024913787841796875 0 0 0
0.024944782257080078 0 0 0
0.024976015090942383 0 0 0
0.025006771087646484 0 0 0
0.025037527084350586 0 0 0
0.025068283081054688 0 0 0
0.025098800659179688 0 0 0
0.02512979507446289 0 0 0
0.025160789489746094 0 0 0
0.0251920223236084 0 0 0
0.025228023529052734 0 0 0
0.025259733200073242 0 0 0
0.025290966033935547 0 0 0
0.02532219886779785 0 0 0
0.025353193283081055 0 0 0
0.025383949279785156 0 0 0
0.025414705276489258 0 0 0
0.025445938110351562 0 0 0
0.025477170944213867 0 0 0
0.02550816535949707 0 0 0
0.025539398193359375 0 0 0
0.025570392608642578 0 0 0
0.02560138702392578 0 0 0
0.025632381439208984 0 0 0
0.025663375854492188 0 0 0
0.02569437026977539 0 0 0
0.025725364685058594 0 0 0
0.0257565975189209 0 0 0
0.0257875919342041 0 0 0
0.025818586349487305 0 0 0
0.025849580764770508 0 0 0
0.02588057518005371 0 0 0
0.025911331176757812 0 0 0
0.025942087173461914 0 0 0
0.025972843170166016 0 0 0
0.026003599166870117 0 0 0
0.02603459358215332 0 0 0
0.026065587997436523 0 0 0
0.026096582412719727 0 0 0
0.02612757682800293 0 0 0
0.026158571243286133 0 0 0
0.026189565658569336 0 0 0
0.026220321655273438 0 0 0
0.026251554489135742 0 0 0
0.026282548904418945 0 0 0
0.02631354331970215 0 0 0
0.026344776153564453 0 0 0
0.026375770568847656 0 0 0
0.02640676498413086 0 0 0
0.02644181251525879 0 0 0
0.02647876739501953 0 0 0
0.026510000228881836 0 0 0
0.02654099464416504 0 0 0
0.02657175064086914 0 0 0
0.026602745056152344 0 0 0
0.02663397789001465 0 0 0
0.02666449546813965 0 0 0
0.026695728302001953 0 0 0
0.026726722717285156 0 0 0
0.02675795555114746 0 0 0
0.026788949966430664 0 0 0
0.02682018280029297 0 0 0
0.026851177215576172 0 0 0
0.026895761489868164 0 0 0
0.02694082260131836 0 0 0
0.02697277069091797 0 0 0
0.027004003524780273 0 0 0
0.027035236358642578 0 0 0
0.02706623077392578 0 0 0
0.027097463607788086 0 0 0
0.027128934860229492 0 0 0
0.027160167694091797 0 0 0
0.0271914005279541 0 0 0
0.027222871780395508 0 0 0
0.027254104614257812 0 0 0
0.02728581428527832 0 0 0
0.027316808700561523 0 0 0
0.027350902557373047 0 0 0
0.027382373809814453 0 0 0
0.027413606643676758 0 0 0
0.027444839477539062 0 0 0
0.02747631072998047 0 0 0
0.027507305145263672 0 0 0
0.027538776397705078 0 0 0
0.027570009231567383 0 0 0
0.02760148048400879 0 0 0
0.027632951736450195 0 0 0
0.0276641845703125 0 0 00
0.028306007385253906 0 0 0
0.028339385986328125 0 0 0
0.028371095657348633 0 0 0
0.028403282165527344 0 0 0
0.02843451499938965 0 0 0
0.028465986251831055 0 0 0
0.02849721908569336 0 0 0
0.028528213500976562 0 0 0
0.028558969497680664 0 0 0
0.028589963912963867 0 0 0
0.02862071990966797 0 0 0
0.028651714324951172 0 0 0
0.028682470321655273 0 0 0
0.028713226318359375 0 0 0
0.028743982315063477 0 0 0
0.02877497673034668 0 0 0 0
0.028814315795898438 0 0 0
0.02884531021118164 0 0 0
0.028876066207885742 0 0 0
0.028907060623168945 0 0 0
0.02893805503845215 0 0 0
0.02896904945373535 0 0 0
0.028999805450439453 0 0 0
0.029030561447143555 0 0 0
0.029471874237060547 0 0 0
0.029509305953979492 0 0 0
0.0295407772064209 0 0 0
0.029572248458862305 0 0 0
0.029603242874145508 0 0 0
0.02963423728942871 0 0 0
0.029665231704711914 0 0 0
0.029696226119995117 0 0 0
0.02972698211669922 0 0 0
0.02975773811340332 0 0 0
0.029788494110107422 0 0 0
0.029819726943969727 0 0 0 0
0.029859542846679688 0 0 0
0.02989029884338379 0 0 0
0.029921293258666992 0 0 0
0.029952526092529297 0 0 0
0.0299832820892334 0 0 0
0.0300140380859375 0 0 0
0.030045032501220703 0 0 0
0.030075788497924805 0 0 0
0.030106782913208008 0 0 0
0.030138492584228516 0 0 0
0.030188322067260742 0 0 0
0.030228376388549805 0 0 0
0.030275583267211914 0 0 0
0.03032398223876953 0 0 0
0.03037095069885254 0 0 0
0.030408620834350586 0 0 0
0.030452966690063477 0 0 0
0.030484437942504883 0 0 0
0.03051590919494629 0 0 0
0.03397059440612793 0 0 0
0.03403306007385254 0 0 0
0.034084320068359375 0 0 0
0.03413724899291992 0 0 0
0.03419041633605957 0 0 0
0.03424549102783203 0 0 0
0.03429245948791504 0 0 0
0.03834867477416992 0 0 0
0.03838396072387695 0 0 0
0.03841519355773926 0 0 0
0.03844642639160156 0 0 0
0.03847765922546387 0 0 0
0.03850889205932617 0 0 0
0.038539886474609375 0 0 0
0.042932987213134766 0 0 0
0.0429689884185791 0 0 0
0.04300069808959961 0 0 0
0.043032169342041016 0 0 0
0.04306340217590332 0 0 0
0.04309511184692383 0 0 0
0.04312634468078613 0 0 0
0.046660661697387695 0 0 0
0.04669952392578125 0 0 0
0.04673266410827637 0 0 0
0.04676485061645508 0 0 0
0.046796321868896484 0 0 0
0.0468292236328125 0 0 0
0.0509035587310791 0 0 0
0.050980329513549805 0 0 0
0.05104351043701172 0 0 0
0.05110955238342285 0 0 0
0.05117082595825195 0 0 0
0.05122876167297363 0 0 0
0.051283836364746094 0 0 0
0.05445528030395508 0 0 0
0.05450892448425293 0 0 0
0.05454111099243164 0 0 0
0.05457305908203125 0 0 0
0.054604530334472656 0 0 0
0.05463600158691406 0 0 0
0.05466747283935547 0 0 0
0.05878019332885742 0 0 0
0.05881667137145996 0 0 0
0.05884861946105957 0 0 0
0.05888009071350098 0 0 0
0.05891156196594238 0 0 0
0.05894303321838379 0 0 0
0.0589749813079834 0 0 0
0.0633399486541748 0 0 0
0.06338167190551758 0 0 0
0.06341886520385742 0 0 0
0.06345510482788086 0 0 0
0.0634915828704834 0 0 0
0.06353473663330078 0 0 0
0.0636289119720459 0 0 0
0.06741023063659668 0 0 0
0.06745147705078125 0 0 0
0.06748819351196289 0 0 0
0.06752371788024902 0 0 0
0.06755971908569336 0 0 0
0.0675954818725586 0 0 0
0.06763100624084473 0 0 0
0.07149100303649902 0 0 0
0.07153820991516113 0 0 0
0.07158017158508301 0 0 0
0.07162070274353027 0 0 0
0.07166147232055664 0 0 0
0.07170224189758301 0 0 0
0.07174205780029297 0 0 0
0.07521510124206543 0 0 0
0.07526612281799316 0 0 0
0.07531476020812988 0 0 0
0.07537198066711426 0 0 0
0.07541990280151367 0 0 0
0.07546710968017578 0 0 0
0.07551431655883789 0 0 0
0.07924652099609375 0 0 0
0.07930755615234375 0 0 0
0.07936596870422363 0 0 0
0.0794229507446289 0 0 0
0.07948017120361328 0 0 0
0.07953739166259766 0 0 0
0.07959413528442383 0 0 0
0.08381104469299316 0 0 0
0.08388948440551758 0 0 0
0.08396363258361816 0 0 0
0.08403992652893066 0 0 0
0.08411145210266113 0 0 0
0.0842142105102539 0 0 0
0.08778667449951172 0 0 0
0.0878903865814209 0 0 0
0.08796334266662598 0 0 0
0.08803462982177734 0 0 0
0.08810544013977051 0 0 0
0.08819961547851562 0 0 0
0.08827042579650879 0 0 0
0.0919640064239502 0 0 0
0.09207534790039062 0 0 0
0.09220147132873535 0 0 0
0.09229540824890137 0 0 0
0.09238958358764648 0 0 0
0.0924842357635498 0 0 0
0.09259629249572754 0 0 0
0.09603190422058105 0 0 0
0.09617018699645996 0 0 0
0.09627008438110352 0 0 0
0.09636759757995605 0 0 0
0.09646296501159668 0 0 0
0.0965580940246582 0 0 0
0.09665369987487793 0 0 0
0.10028243064880371 0 0 0
0.10044193267822266 0 0 0
0.10058760643005371 0 0 0
0.10072994232177734 0 0 0
0.10087275505065918 0 0 0
0.10101485252380371 0 0 0
0.10115599632263184 0 0 0
0.1044318675994873 0 0 0
0.10462021827697754 0 0 0
0.10479235649108887 0 0 0
0.10496234893798828 0 0 0
0.105194091796875 0 0 0
0.10536360740661621 0 0 0
0.10553336143493652 0 0 0
0.10855746269226074 0 0 0
0.10874342918395996 0 0 0
0.108917236328125 0 0 0
0.10908627510070801 0 0 0
0.10925650596618652 0 0 0
0.10942554473876953 0 0 0
0.10959434509277344 0 0 0
0.1126561164855957 0 0 0
0.11284160614013672 0 0 0
0.11301422119140625 0 0 0
0.11318254470825195 0 0 0
0.11335086822509766 0 0 0
0.11351871490478516 0 0 0
0.11368727684020996 0 0 0
0.11679482460021973 0 0 0
0.11698174476623535 0 0 0
0.11717343330383301 0 0 0
0.11736083030700684 0 0 0
0.11753630638122559 0 0 0
0.11770820617675781 0 0 0
0.12066960334777832 0 0 0
0.1209099292755127 0 0 0
0.12108039855957031 0 0 0
0.12125062942504883 0 0 0
0.12141990661621094 0 0 0
0.12159037590026855 0 0 0
0.12175917625427246 0 0 0
0.12440133094787598 0 0 0
0.12459945678710938 0 0 0
0.12477540969848633 0 0 0
0.12494564056396484 0 0 0
0.12511682510375977 0 0 0
0.1252880096435547 0 0 0
0.1254575252532959 0 0 0
0.1289689540863037 0 0 0
0.12915635108947754 0 0 0
0.12932825088500977 0 0 0
0.12949895858764648 0 0 0
0.1296687126159668 0 0 0
0.1298370361328125 0 0 0
0.1300048828125 0 0 0
0.13309407234191895 0 0 0
0.13328123092651367 0 0 0
0.133453369140625 0 0 0
0.13362717628479004 0 0 0
0.13379812240600586 0 0 0
0.13396859169006348 0 0 0
0.1341381072998047 0 0 0
0.13722443580627441 0 0 0
0.1374378204345703 0 0 0
0.13761115074157715 0 0 0
0.13778376579284668 0 0 0
0.1379532814025879 0 0 0
0.1381223201751709 0 0 0
0.1382920742034912 0 0 0
0.14132475852966309 0 0 0
0.14151334762573242 0 0 0
0.14168477058410645 0 0 0
0.14185714721679688 0 0 0
0.1420280933380127 0 0 0
0.14219975471496582 0 0 0
0.14237022399902344 0 0 0
0.14542102813720703 0 0 0
0.14560842514038086 0 0 0
0.14578795433044434 0 0 0
0.14596176147460938 0 0 0
0.1461350917816162 0 0 0
0.1463024616241455 0 0 0
0.14647150039672852 0 0 0
0.14949536323547363 0 0 0
0.14968252182006836 0 0 0
0.14985442161560059 0 0 0
0.1500244140625 0 0 0
0.15019512176513672 0 0 0
0.15036368370056152 0 0 0
0.15344977378845215 0 0 0
0.15369200706481934 0 0 0
0.15386629104614258 0 0 0
0.1540369987487793 0 0 0
0.15420913696289062 0 0 0
0.15438008308410645 0 0 0
0.15455007553100586 0 0 0
0.15761232376098633 0 0 0
0.15781140327453613 0 0 0
0.15798139572143555 0 0 0
0.15815138816833496 0 0 0
0.15831947326660156 0 0 0
0.15848922729492188 0 0 0
0.15865707397460938 0 0 0
0.1617724895477295 0 0 0
0.16195917129516602 0 0 0
0.16213607788085938 0 0 0
0.16230511665344238 0 0 0
0.1624758243560791 0 0 0
0.1626443862915039 0 0 0
0.16281437873840332 0 0 0
0.16581153869628906 0 0 0
0.16600251197814941 0 0 0
0.16617441177368164 0 0 0
0.16634321212768555 0 0 0
0.16651535034179688 0 0 0
0.16668701171875 0 0 0
0.1668558120727539 0 0 0
0.16994333267211914 0 0 0
0.17013239860534668 0 0 0
0.17030692100524902 0 0 0
0.17047667503356934 0 0 0
0.17064952850341797 0 0 0
0.17081904411315918 0 0 0
0.17098665237426758 0 0 0
0.17407655715942383 0 0 0
0.17427730560302734 0 0 0
0.17445015907287598 0 0 0
0.1746211051940918 0 0 0
0.17479395866394043 0 0 0
0.17496609687805176 0 0 0
0.17513680458068848 0 0 0
0.17788219451904297 0 0 0
0.17807221412658691 0 0 0
0.17824363708496094 0 0 0
0.17841601371765137 0 0 0
0.17858648300170898 0 0 0
